wiring,config,psnr,ssim
W138503d3,C1f943a4d,38.3613,0.975058
W138503d3,Ccd5d6829,38.409,0.978335
W138503d3,C90ad6a7a,17.8755,0.712759
W138503d3,Caf663153,27.9811,0.934113
W138503d3,C6957fb4b,42.5939,0.983578
W138503d3,C739e3751,38.9552,0.970253
W138503d3,C8ca12bae,27.3186,0.855125
W138503d3,C230df54c,38.496,0.962568
W138503d3,C93d203fb,43.8524,0.987987
W138503d3,Cb9f05d1c,28.2495,0.879101
Wb12577c1,Ca58cb6f9,44.4878,0.987215
Wb12577c1,Ca1a0ce3f,38.2236,0.968239
Wb12577c1,C851094cd,25.7941,0.822817
Wb12577c1,Cc0a74b59,28.8448,0.950904
Wb12577c1,Cf7ad1b9c,27.7466,0.921489
Wb12577c1,C105d748f,23.2885,0.777345
Wb12577c1,Ce5b230bd,36.9561,0.937371
Wb12577c1,Cc19d2325,30.0394,0.930601
Wb12577c1,C03ddc78b,28.1495,0.890779
Wb12577c1,Ce85611f8,28.342,0.863947
Wb12577c1,Cdff6f8b2,39.0697,0.978388
Wb12577c1,Cb52c258c,40.166,0.975754
Wb12577c1,Cfa5e1da6,29.7028,0.952317
Wb12577c1,C517a0435,30.8548,0.91769
Wb12577c1,C43fe812d,33.8228,0.956862
Wb12577c1,Cbbc92254,30.8704,0.921061
Wb12577c1,C1a181fce,49.5044,0.994255
Wb12577c1,C0eae04d8,32.2854,0.927868
Wb12577c1,C0177a47b,27.0603,0.895335
Wb12577c1,C0d40a13e,28.7333,0.946925
Wb12577c1,C21abba06,21.7415,0.846521
Wb12577c1,Cdc9f1248,37.2585,0.94209
Wb12577c1,C8f967574,44.5532,0.98751
Wb12577c1,Ca6937627,29.0657,0.956274
Wb12577c1,C425221fb,34.2795,0.956694
Wb12577c1,C4daa768e,37.6852,0.973919
Wb12577c1,C9a1091b6,23.4182,0.776936
Wb12577c1,C0a71a463,36.6632,0.942569
Wb12577c1,Cc580839d,47.9274,0.991943
Wb12577c1,C256b3f24,28.2615,0.859942
Wb12577c1,C5a68ed2f,38.9456,0.959648
Wb12577c1,C069231b7,36.0079,0.949348
Wb12577c1,Cb7593a2f,37.5944,0.952425
Wb12577c1,C6f450fd4,50.5487,0.995681
Wb12577c1,Cc5cb6b50,16.3927,0.650705
Wb12577c1,C7835b04c,36.7301,0.942843
Wb12577c1,C1d5268f3,37.8031,0.956033
Wb12577c1,C70ddbda0,27.486,0.866929
Wb12577c1,Cf7a67e6f,17.7109,0.869503
Wb12577c1,C37af2591,35.9134,0.951969
Wb12577c1,C1e97594b,47.3011,0.990848
Wb12577c1,C64c48066,27.482,0.91622
Wb12577c1,Ce38747bb,36.3024,0.941549
Wb12577c1,Cea15376d,36.207,0.958367
Wb12577c1,C218b587c,44.6649,0.986259
Wb12577c1,Cf5b5010c,29.3558,0.936026
Wb12577c1,Cf009dd0b,28.2431,0.921001
Wb12577c1,C3b3c9cab,23.0381,0.820752
Wb12577c1,Cec59a995,35.8495,0.95005
Wb12577c1,C31a8d561,33.1995,0.936389
Wb12577c1,Cba3f2000,51.5645,0.996507
Wb12577c1,Cc78e35f7,44.6757,0.990569
Wb12577c1,Ca42dd066,28.295,0.86664
Wb12577c1,C0cdd248b,33.2611,0.933239
Wb12577c1,Cb11c8acf,22.1226,0.781545
Wb12577c1,C8bfceec6,35.6468,0.954554
Wb12577c1,C96c77f52,38.9931,0.957363
Wb12577c1,C3911e781,27.279,0.901916
Wb12577c1,C1443591c,21.7788,0.909451
Wb12577c1,C66481c60,32.978,0.946583
Wb12577c1,C6bdcb0c4,42.0852,0.980681
Wb12577c1,C18f61bc5,38.1945,0.960341
Wb12577c1,C5ae7daf5,50.4332,0.995155
Wb12577c1,Cce24bec4,37.9498,0.96814
Wb12577c1,Cca11ac4f,17.4088,0.807399
Wb12577c1,C3254f946,21.6701,0.837421
Wb12577c1,Cd96a1d7a,33.265,0.916418
Wb12577c1,C25698130,30.8152,0.911536
Wb12577c1,C5b51f368,33.6528,0.925794
Wb12577c1,Cea2d0cb6,37.6754,0.950609
Wb12577c1,C2a142629,48.526,0.993038
Wb12577c1,Cfef15c7b,33.4458,0.924062
Wb12577c1,C5e2cb565,36.9587,0.945116
Wb12577c1,C0ca851c4,38.3461,0.96593
Wb12577c1,Cbea83ed3,37.8944,0.952294
Wb12577c1,Cc8d82154,27.743,0.927473
Wb12577c1,C1c5e934e,27.8635,0.880381
Wb12577c1,C92a55837,46.3372,0.990983
Wb12577c1,C2df5128d,44.8205,0.985064
Wb12577c1,C1414bb61,45.6296,0.988824
Wb12577c1,Cc035fe76,43.3178,0.981562
Wb12577c1,C12ab1c90,37.3338,0.94617
Wb12577c1,C61bbfff1,29.5287,0.879135
Wb12577c1,C8f0e5363,30.9881,0.922904
Wb12577c1,Cf0402487,43.287,0.981243
Wb12577c1,C3a367549,28.0879,0.851386
Wb12577c1,Cc8d53949,34.6449,0.932537
Wb12577c1,C62f995ad,28.1895,0.897961
Wb12577c1,C7504e625,26.4482,0.885621
Wb12577c1,Ca95e521c,30.9053,0.918731
Wb12577c1,Cf1c99b6b,46.5684,0.990206
Wb12577c1,C82c726df,45.8118,0.989523
Wb12577c1,C00eba415,37.7313,0.956088
Wb12577c1,C0db0cfae,22.3498,0.802783
Wb12577c1,Cc623d187,36.2655,0.953905
Wb12577c1,Cdd45179b,32.9454,0.932204
Wb12577c1,C0245b3cd,29.4457,0.959896
Wb12577c1,C8a5a55ce,42.9979,0.986687
Wb12577c1,Ca1045eb6,30.5721,0.911682
Wb12577c1,C7f07abbd,18.7064,0.800837
W3281f654,Ccd412624,33.2731,0.927508
W3281f654,C2dba1b89,32.3443,0.929018
W3281f654,C5f799334,46.6436,0.992654
W3281f654,C38c67482,37.529,0.954184
W3281f654,Ce8fee628,28.1488,0.855992
W3281f654,C5650d76f,49.9675,0.99532
W3281f654,Cf117e63e,22.3972,0.703986
W3281f654,C4ad2872b,44.2669,0.987061
W3281f654,Cfb2a0a29,38.1991,0.957591
W3281f654,C36950393,51.7707,0.996563
W3281f654,C4a551423,50.388,0.995737
W3281f654,C4db3bc85,27.1944,0.862926
W3281f654,Cd7b29435,33.37,0.928135
W3281f654,Cc973f8cf,44.2272,0.986974
W3281f654,Cf29672ab,51.9967,0.997238
W3281f654,C2e984fa5,43.2925,0.982674
W3281f654,Cbd8f7264,45.0909,0.987518
W3281f654,C4a075efa,27.0475,0.869367
W3281f654,Cd767a124,39.3476,0.976408
W3281f654,C6dc17b82,28.9073,0.820897
W3281f654,C31b1390c,44.3691,0.987056
W3281f654,C47825339,38.4514,0.965827
W3281f654,C21fbb9dd,35.2933,0.929593
W3281f654,C5e6706ba,28.8837,0.869864
W3281f654,C17830a14,37.3281,0.943429
W3281f654,C2e64d461,37.1773,0.949507
W3281f654,Cfdcfcc34,44.5372,0.984667
W3281f654,C67d121ed,50.3358,0.995417
W3281f654,C4a0cf03b,28.067,0.89983
W3281f654,Cc79d368c,37.9152,0.963142
W3281f654,C6b638d0b,46.6557,0.991815
W3281f654,Cb8433d26,37.7598,0.958145
W3281f654,C9c9e269b,46.815,0.991675
W3281f654,C41892178,28.2254,0.842123
W3281f654,C8ada1f89,38.6665,0.969909
W3281f654,Ca773e2e3,50.8149,0.996129
W3281f654,C6468345c,43.8935,0.98644
W3281f654,Cb60724f9,53.0247,0.997299
W3281f654,C6b3556f2,27.889,0.860604
W3281f654,Ca64d069d,27.8221,0.904689
W3281f654,C3c36411b,49.9412,0.995292
W3281f654,Ce52cf9de,26.6579,0.866466
W3281f654,Ca5a7eac2,26.6372,0.839267
W3281f654,C0e283b1c,25.6012,0.835863
W3281f654,Ca32ca78e,27.9321,0.866082
W3281f654,C76d6d9ba,44.978,0.987384
W3281f654,Cc6751149,24.4702,0.7599
W3281f654,C5ea97de7,37.3393,0.957409
W3281f654,C5d47aade,21.898,0.850287
W3281f654,C0db099ec,28.9368,0.821651
W3281f654,C50dd512e,37.1026,0.954691
W3281f654,Cc64bb175,17.356,0.681187
W3281f654,Cc44aa468,50.4465,0.995612
W3281f654,Cef680b5c,39.7354,0.97657
W3281f654,C33b8ff24,36.9989,0.960508
W3281f654,C131724eb,37.2351,0.950117
W3281f654,Cbe5424c3,43.8938,0.984059
W3281f654,Cd7d3deb4,24.0089,0.786061
W3281f654,C86722469,28.3835,0.80029
W3281f654,C3b174d57,39.672,0.977734
W3281f654,Ccd47c245,43.1143,0.987089
W3281f654,Ce51cf745,36.3328,0.947482
W3281f654,C2095ccaa,27.5962,0.878632
W3281f654,C7ddbd15e,37.9756,0.956957
W3281f654,C11efa8b0,37.7299,0.974597
W3281f654,C60f61445,26.7021,0.854995
W3281f654,C769c878b,23.0058,0.763452
W3281f654,C354c297e,52.4863,0.997227
W3281f654,C3d66917d,29.1126,0.879056
W3281f654,Ca27220e2,28.2389,0.847495
W3281f654,Ceabb7079,42.6764,0.986122
W3281f654,Cdf5a5efd,39.0192,0.977123
W3281f654,C667a299b,44.3692,0.985462
W3281f654,Cc8269b41,37.4721,0.952368
W3281f654,C95fa5bc1,47.5589,0.99428
W3281f654,Cc4a49d66,36.6487,0.97127
W3281f654,C085b07cb,42.7976,0.98583
W3281f654,Ced495060,29.1544,0.82081
W3281f654,C56f2f14a,31.9066,0.927373
W3281f654,C493d0b34,38.2399,0.965876
W3281f654,Cd079b9e9,43.8242,0.98599
W3281f654,Ca933682f,38.1054,0.964772
W3281f654,Cf53cb8e5,29.2288,0.876482
W3281f654,C5df79221,19.7585,0.604322
W3281f654,Ca96ebb25,37.3361,0.947514
W3281f654,C30e04f63,45.9493,0.988151
W3281f654,C98054a07,27.7301,0.80913
W3281f654,Cb150eca3,29.1353,0.8795
W3281f654,Cbfd9441d,33.1531,0.963446
W3281f654,C254b9ce8,22.055,0.70698
W3281f654,C41ffea12,37.8177,0.958224
W3281f654,C54b0cdae,26.4221,0.866502
W3281f654,C20d4e7dc,50.5251,0.996015
W3281f654,C0bfa8b53,37.9322,0.963211
W3281f654,C213b8cc9,50.035,0.995019
W3281f654,C34b68377,28.7737,0.866718
W3281f654,C59846a03,25.5106,0.843971
W3281f654,C772adcd2,38.2603,0.959751
W3281f654,C7bdc1698,37.5969,0.960771
W3281f654,C07762817,37.3003,0.954306
Wf0ac0a26,Cae0575e6,38.3046,0.97469
Wf0ac0a26,C65c664a6,42.311,0.978993
Wf0ac0a26,Cc31c7bb6,36.898,0.959964
Wf0ac0a26,Ca4b5f6dc,48.5284,0.993372
Wf0ac0a26,C49d05ea1,31.4649,0.921162
Wf0ac0a26,C6d5f5f51,18.965,0.734276
Wf0ac0a26,Cc1e5ef82,22.7811,0.892651
Wf0ac0a26,Cc6e775db,26.9894,0.823604
Wf0ac0a26,C24e2f665,29.1474,0.873824
Wf0ac0a26,Cf1fcb621,38.3279,0.969223
Wf0ac0a26,Cbb458dd1,43.3711,0.983692
Wf0ac0a26,C1b531066,36.7468,0.949837
Wf0ac0a26,C886b8bec,23.2392,0.920307
Wf0ac0a26,C78fe7377,23.4476,0.881271
Wf0ac0a26,Ca32d3ed1,22.6894,0.931304
Wf0ac0a26,C8e296732,36.9138,0.958647
Wf0ac0a26,C9cccdec7,45.0566,0.986869
Wf0ac0a26,C75955d3c,29.7681,0.909584
Wf0ac0a26,C605b43b4,17.1377,0.800416
Wf0ac0a26,C9f697c48,28.3144,0.893568
Wf0ac0a26,Cad4991c6,33.7119,0.929313
Wf0ac0a26,C80b14232,48.9713,0.994304
Wf0ac0a26,C19a22239,28.9217,0.936135
Wf0ac0a26,Cdad9bd59,28.3485,0.866345
Wf0ac0a26,C2a3a7c44,27.4121,0.884364
Wf0ac0a26,C011dafa7,22.9023,0.941644
Wf0ac0a26,Ca7af3378,37.1151,0.959899
Wf0ac0a26,C5e3a74ca,37.548,0.945572
Wf0ac0a26,C0e95e450,38.3746,0.97728
Wf0ac0a26,C983f9694,33.9799,0.921649
Wf0ac0a26,C47fdac0a,30.7065,0.911164
Wf0ac0a26,C28750889,25.5012,0.858363
Wf0ac0a26,C2b5c8abf,37.5574,0.973544
Wf0ac0a26,Cd9a293ce,19.7368,0.836615
Wf0ac0a26,Cf3d54fc5,38.6959,0.965497
Wf0ac0a26,C248f7d29,29.1513,0.972493
Wf0ac0a26,Cff0879a9,38.2511,0.978795
Wf0ac0a26,Ca6307e1d,25.022,0.906801
Wf0ac0a26,C7998ee5e,38.6831,0.973441
Wf0ac0a26,Cffef7a09,32.5564,0.929019
Wf0ac0a26,C8b47c560,33.5577,0.956968
Wf0ac0a26,C8bbc1fc6,33.7299,0.961482
Wf0ac0a26,C3b334776,45.24,0.987201
Wf0ac0a26,Cf1e225db,41.9884,0.986357
Wf0ac0a26,Cafe306f7,44.7667,0.986431
Wf0ac0a26,Ced92a475,37.6547,0.95061
Wf0ac0a26,C405af841,24.7653,0.915052
Wf0ac0a26,Ca425109e,27.5662,0.859928
Wf0ac0a26,C9a76285f,28.7034,0.863659
Wf0ac0a26,Cf6f10917,28.6512,0.860931
Wf0ac0a26,C4cba650e,26.0097,0.877106
Wf0ac0a26,C82f7899c,42.0755,0.981129
Wf0ac0a26,C658c1ca3,30.6492,0.908781
Wf0ac0a26,Ccb0ebb36,23.8474,0.774787
Wf0ac0a26,Cc01c08a0,33.0971,0.947333
Wf0ac0a26,Ce4d03592,18.7572,0.844502
Wf0ac0a26,Cec68cc08,32.5394,0.931002
Wf0ac0a26,C2ba3b40d,36.7278,0.950081
Wf0ac0a26,C859a31f8,22.5381,0.90609
Wf0ac0a26,C646b4f9d,28.7913,0.866409
Wf0ac0a26,C7a26ed9b,27.699,0.899451
Wf0ac0a26,Cbb689d63,32.1797,0.920948
Wf0ac0a26,C4730401d,28.6746,0.895189
Wf0ac0a26,Cfe008c43,49.565,0.994272
Wf0ac0a26,C70241462,48.5898,0.99458
Wf0ac0a26,C7ef5e5c5,28.4229,0.944209
Wf0ac0a26,Cf6cbe795,38.1393,0.973128
Wf0ac0a26,Cb6b76979,16.8709,0.772282
Wf0ac0a26,Cc1a4f5d0,32.6173,0.935968
Wf0ac0a26,C6589c807,39.2118,0.971022
Wf0ac0a26,C8a12b052,29.7007,0.973346
Wf0ac0a26,C966ec5e9,30.7717,0.96432
Wf0ac0a26,Ce70e4a1c,44.4765,0.991191
Wf0ac0a26,C940925df,23.2968,0.901557
Wf0ac0a26,Cd6989ed2,43.0699,0.98258
Wf0ac0a26,Cd536ec5a,33.1657,0.957449
Wf0ac0a26,C3e9981ab,35.7261,0.955339
Wf0ac0a26,C3082993c,44.8499,0.98863
Wf0ac0a26,C1b373fc9,28.0545,0.852199
Wf0ac0a26,C5c823fe6,42.9689,0.986129
Wf0ac0a26,C92a36134,32.0148,0.927972
Wf0ac0a26,C8ca69ed7,35.2013,0.958121
Wf0ac0a26,C59ba69e7,37.988,0.94599
Wf0ac0a26,Cc7791541,23.9051,0.780693
Wf0ac0a26,C1c3869c1,32.64,0.920324
Wf0ac0a26,Ceccf2074,38.6349,0.98159
Wf0ac0a26,C009116d2,26.2697,0.913004
Wf0ac0a26,Cb9dabf46,32.4028,0.933917
Wf0ac0a26,C9799fa5c,27.7459,0.929777
Wf0ac0a26,C81e7cbd8,38.0285,0.970932
Wf0ac0a26,C2c922d0f,44.3146,0.988703
Wf0ac0a26,C83ea75b6,34.4932,0.921875
Wf0ac0a26,Cf5627193,29.7933,0.947925
Wf0ac0a26,C098c3490,29.7117,0.883395
Wf0ac0a26,C061829da,35.1561,0.930575
Wf0ac0a26,Cb7c2d038,23.2559,0.922495
Wf0ac0a26,C521facca,37.3111,0.94429
Wf0ac0a26,C14d91058,27.9319,0.889814
Wf0ac0a26,C4b548e54,23.7128,0.915416
Wf0ac0a26,C04db792e,37.7364,0.949319
Wc36d93b5,C271f8841,26.0697,0.85242
Wc36d93b5,Ca1cf08e5,20.9249,0.819332
Wc36d93b5,C0eae6e8d,21.3059,0.856657
Wc36d93b5,C85754466,36.9367,0.941734
Wc36d93b5,C5d2faba3,37.8486,0.979518
Wc36d93b5,C9b1472c5,46.8025,0.990447
Wc36d93b5,Cef8754e1,27.2562,0.921352
Wc36d93b5,Cd31be412,19.3939,0.896013
Wc36d93b5,Cf770aacf,37.191,0.942548
Wc36d93b5,C32a41c8e,33.7312,0.935124
Wc36d93b5,Cf0519043,29.7161,0.913005
Wc36d93b5,C1b97d205,37.6204,0.951757
Wc36d93b5,C59f9dbe6,40.4656,0.978843
Wc36d93b5,C9a7b4715,44.6051,0.990693
Wc36d93b5,Ce1d0adcb,18.8219,0.89587
Wc36d93b5,C297acd71,39.0695,0.970693
Wc36d93b5,Cbdb678b0,37.986,0.971421
Wc36d93b5,C50ab4721,34.3159,0.944824
Wc36d93b5,C62fbe6ad,28.89,0.883062
Wc36d93b5,C3d1e8615,45.1504,0.988392
Wc36d93b5,Ce8e26c23,36.293,0.947932
Wc36d93b5,C73468fe2,52.3704,0.996897
Wc36d93b5,Cf339f92b,27.8591,0.927827
Wc36d93b5,C460a51e6,37.2854,0.951989
Wc36d93b5,C5c3c89f0,39.4002,0.970644
Wc36d93b5,C97424f94,44.5935,0.987955
Wc36d93b5,C1146d886,46.935,0.990953
Wc36d93b5,Cdc7dd7ac,47.2125,0.990969
Wc36d93b5,Cbffdee36,24.6045,0.837824
Wc36d93b5,Cb5f06765,43.9418,0.988768
Wc36d93b5,Cba8bdd1c,26.4869,0.893249
Wc36d93b5,C3f2aa5c7,33.2459,0.942408
Wc36d93b5,C3cf969a7,35.5859,0.952263
Wc36d93b5,C8c4812be,43.1156,0.983896
Wc36d93b5,Ca87d1655,22.1769,0.84817
Wc36d93b5,C154dd5d3,28.8645,0.863246
Wc36d93b5,Cfbecd853,18.2598,0.788282
Wc36d93b5,C1d7415da,43.7463,0.986439
Wc36d93b5,Cd2bd8511,47.5322,0.991637
Wc36d93b5,C4d1830c9,38.3462,0.948496
Wc36d93b5,Ca01ff9d0,36.7365,0.95095
Wc36d93b5,Cc2b53313,39.1309,0.968898
Wc36d93b5,Cc2ccad78,38.2179,0.974437
Wc36d93b5,C9944b433,38.2236,0.962446
Wc36d93b5,C930f49f2,38.0236,0.956206
Wc36d93b5,C106ca301,37.2576,0.976978
Wc36d93b5,Cfa7ac0f0,37.7973,0.970821
Wc36d93b5,Cedd00a64,41.3104,0.980038
Wc36d93b5,C56327ead,50.385,0.9953
Wc36d93b5,C2142d5d8,34.6149,0.931827
Wc36d93b5,Cedcc2086,18.4278,0.683502
Wc36d93b5,C170e9a6b,47.2638,0.992104
Wc36d93b5,C282d084c,44.5377,0.986652
Wc36d93b5,Ca9f27b2e,30.6761,0.916259
Wc36d93b5,C7a95ac96,22.5194,0.830541
Wc36d93b5,Cc9e9e25d,27.3674,0.915792
Wc36d93b5,C2cb90ea2,38.753,0.96875
Wc36d93b5,Ce56a6a8b,26.2321,0.812413
Wc36d93b5,Cb8aa6196,44.747,0.989797
Wc36d93b5,C1cdf2b8d,27.6934,0.872894
Wc36d93b5,C468bd24f,30.7924,0.898631
Wc36d93b5,C3a009e13,27.5718,0.869034
Wc36d93b5,C61fa3f1c,22.4206,0.793296
Wc36d93b5,C7011390a,29.1565,0.971369
Wc36d93b5,C5a3b8e56,43.0141,0.981652
Wc36d93b5,C2e3bd984,21.2714,0.838283
Wc36d93b5,Cac335ee6,44.8847,0.990444
Wc36d93b5,Ca8b2b6b2,32.4501,0.925327
Wc36d93b5,Cc11041ae,30.4714,0.920654
Wc36d93b5,Cbe2aea93,38.3556,0.965069
Wc36d93b5,Cd0800f81,43.1695,0.984203
Wc36d93b5,C26f0aabc,37.4363,0.941402
Wc36d93b5,C38d7aca3,39.8674,0.965214
Wc36d93b5,Cbd95e484,43.6846,0.989688
Wc36d93b5,C27da5d4f,32.6192,0.940756
Wc36d93b5,C66de1da3,28.2856,0.879208
Wc36d93b5,Ca04976b8,37.932,0.958137
Wc36d93b5,C3ac05ba7,33.1032,0.935501
Wc36d93b5,C65408b25,36.9819,0.963059
Wc36d93b5,Cbc36fa16,28.5973,0.85453
Wc36d93b5,C31109856,24.2609,0.851394
Wc36d93b5,Cdf2dd2ab,27.2266,0.865839
Wc36d93b5,Cf4a525f7,29.677,0.912066
Wc36d93b5,C31c62ca3,28.3577,0.940443
Wc36d93b5,Cf4294776,36.9777,0.951961
Wc36d93b5,Cc9b6b7f9,43.9109,0.98597
Wc36d93b5,Cbea23331,29.762,0.912652
Wc36d93b5,C8077b001,34.9064,0.929151
Wc36d93b5,C01fbf7a2,27.4709,0.879544
Wc36d93b5,Caae48297,43.3406,0.981597
Wc36d93b5,C695d336e,44.1615,0.990251
Wc36d93b5,C937c2896,48.4054,0.993513
Wc36d93b5,Ca1df2d7b,28.3222,0.857693
Wc36d93b5,Cb5b57712,43.9302,0.990347
Wc36d93b5,Cb98254a5,32.4257,0.927919
Wc36d93b5,C0e84dc6d,37.7389,0.962691
Wc36d93b5,Ccced3a20,38.2909,0.962639
Wc36d93b5,Cd36bc0fc,26.6576,0.908593
Wc36d93b5,Cc9abbddb,39.072,0.977322
Wc36d93b5,C071f1b69,36.4231,0.949296
W4e6b4160,C86a53d3c,19.9884,0.880449
W4e6b4160,C6154b9e1,38.8846,0.971534
W4e6b4160,C80e0483a,37.1195,0.955199
W4e6b4160,C47fc62c5,48.876,0.993925
W4e6b4160,C86f81bc9,44.3338,0.989916
W4e6b4160,Cef4b226d,32.3879,0.913735
W4e6b4160,Cb8e60b8e,32.5879,0.935999
W4e6b4160,Cc62947b3,27.7462,0.939041
W4e6b4160,Ccd091e5b,31.9208,0.925242
W4e6b4160,C5e0a8242,38.4712,0.978049
W4e6b4160,C84c11273,36.5513,0.960429
W4e6b4160,C83b21064,24.8021,0.841588
W4e6b4160,C87439762,32.7306,0.928244
W4e6b4160,Ca4332540,30.1684,0.89203
W4e6b4160,C0e5971db,29.139,0.851327
W4e6b4160,C83c863bc,38.2614,0.9759
W4e6b4160,Cb5a07e9a,38.6513,0.977934
W4e6b4160,Cf487cc61,25.9165,0.828916
W4e6b4160,C648c215e,36.6229,0.940386
W4e6b4160,C346a3b3b,27.5965,0.870785
W4e6b4160,C34d5842b,36.9184,0.955477
W4e6b4160,Cb4a254b4,32.7683,0.929399
W4e6b4160,Cff7bf4c1,44.6976,0.98896
W4e6b4160,C2f08d832,43.1002,0.979848
W4e6b4160,Ca3c96669,43.993,0.984308
W4e6b4160,Ca0cb0e84,39.1266,0.974013
W4e6b4160,Ca81f2aa3,29.6851,0.973312
W4e6b4160,C86fa2890,37.4848,0.947973
W4e6b4160,C093faf65,28.9135,0.878613
W4e6b4160,C4215e74c,22.7617,0.917984
W4e6b4160,C6f3af86f,47.9323,0.992592
W4e6b4160,C7c5ab471,22.2134,0.790479
W4e6b4160,Cffc8c9eb,49.8718,0.994615
W4e6b4160,C8dc7c3e9,43.61,0.985712
W4e6b4160,Cf55a48d4,37.8756,0.986142
W4e6b4160,Cf4d17c95,28.0197,0.887172
W4e6b4160,C21e8c447,28.7659,0.947368
W4e6b4160,C9ed240be,37.7118,0.960626
W4e6b4160,Caa6ee961,50.5013,0.995219
W4e6b4160,C64f5b141,38.5829,0.949027
W4e6b4160,Cc3df3692,29.6327,0.875483
W4e6b4160,Cee5d5a9f,25.8721,0.835889
W4e6b4160,Cab7ead68,29.3322,0.881432
W4e6b4160,C4e1528ce,44.1106,0.98747
W4e6b4160,C92da81c7,34.3172,0.93809
W4e6b4160,C06ff3fcc,32.3809,0.925782
W4e6b4160,C650682fb,25.5217,0.815161
W4e6b4160,C403025f5,22.5848,0.902251
W4e6b4160,Cad969df1,27.3768,0.868602
W4e6b4160,C0e7a097c,26.4455,0.909905
W4e6b4160,Cad7b0909,33.7842,0.905057
W4e6b4160,C2dd8057c,29.9552,0.94907
W4e6b4160,C1d2eb63d,37.0737,0.953604
W4e6b4160,C0aa42392,32.6025,0.933603
W4e6b4160,C13dcb395,37.8577,0.954131
W4e6b4160,C17fcd9e3,28.7918,0.966467
W4e6b4160,C6ab58c76,37.3464,0.944919
W4e6b4160,C3affb24d,27.7565,0.821851
W4e6b4160,Cf9fed449,20.2529,0.915712
W4e6b4160,Ce99bc264,43.7505,0.987234
W4e6b4160,C78581ff8,37.2365,0.954832
W4e6b4160,Cd879c13d,23.147,0.753474
W4e6b4160,C36e4b752,25.5588,0.897058
W4e6b4160,C282d0b60,39.3758,0.976517
W4e6b4160,C6e5b595a,28.2905,0.874987
W4e6b4160,C4d6e3192,37.942,0.958714
W4e6b4160,Ca4555071,37.2543,0.942856
W4e6b4160,Cfe584167,37.8027,0.985014
W4e6b4160,C7bd459ce,23.1275,0.804612
W4e6b4160,Ce055e484,23.7221,0.973762
W4e6b4160,Ced6898aa,38.5002,0.975834
W4e6b4160,C9739e81f,26.8278,0.876026
W4e6b4160,C5e3f0e88,31.1442,0.932662
W4e6b4160,C93ddae22,50.3456,0.995792
W4e6b4160,Cdc77c347,26.8187,0.865083
W4e6b4160,C0512c878,39.4511,0.972531
W4e6b4160,Cbd53ca7a,44.1217,0.988352
W4e6b4160,C40aa5a7c,22.6176,0.900331
W4e6b4160,C772d98d5,23.9487,0.851742
W4e6b4160,C3fe0309f,26.6782,0.873921
W4e6b4160,C8b5d5fdb,29.1308,0.853328
W4e6b4160,Cec3026b7,42.214,0.985018
W4e6b4160,C15db9246,27.9243,0.912332
W4e6b4160,C9ceb80d7,36.1969,0.948417
W4e6b4160,Cc56f60ec,38.2521,0.956377
W4e6b4160,Cb0672cfd,37.3879,0.951614
W4e6b4160,Cc6aa8a34,33.9282,0.949246
W4e6b4160,Ce7371482,43.2115,0.983055
W4e6b4160,Cb0a5fa7c,22.066,0.675412
W4e6b4160,C4ba20dd7,43.6999,0.984922
W4e6b4160,C682719c3,17.5425,0.779922
W4e6b4160,C53a09073,37.3565,0.962996
W4e6b4160,Cb06d9977,27.5426,0.867251
W4e6b4160,Cce15ed01,30.0806,0.949521
W4e6b4160,C4b97997e,37.9634,0.962953
W4e6b4160,Ca4dfeeef,29.7532,0.960453
W4e6b4160,Cecc00cc1,39.5824,0.975792
W4e6b4160,C779b0ae1,46.9066,0.992614
W4e6b4160,Cce6ae352,39.2802,0.970084
W4e6b4160,Cb5cadba4,30.7714,0.907912
Wbf996945,Ca0380bca,52.1566,0.996923
Wbf996945,C1b6cb9d5,34.1592,0.938357
Wbf996945,C40e1d3fe,22.8417,0.811627
Wbf996945,C6c5886b3,41.5089,0.98048
Wbf996945,C21dc4605,40.1542,0.976665
Wbf996945,Cec957472,26.4585,0.926811
Wbf996945,Cfb50a29e,36.6651,0.97196
Wbf996945,C27c4751d,22.1691,0.669133
Wbf996945,Cf47b9784,28.4036,0.881331
Wbf996945,C9d28212e,43.7061,0.987394
Wbf996945,Cdb975006,28.294,0.838637
Wbf996945,Cf93b617d,27.3146,0.947407
Wbf996945,C53632715,38.4637,0.966131
Wbf996945,C6ac9a2eb,29.5523,0.907745
Wbf996945,C688e4eff,43.7477,0.98432
Wbf996945,C1cae2cf7,26.9715,0.911178
Wbf996945,C9da31b55,43.8937,0.987317
Wbf996945,C37859517,35.2528,0.938486
Wbf996945,C8415a3f5,45.3933,0.989395
Wbf996945,Cd4101464,34.6301,0.949946
Wbf996945,Cfd931077,23.2049,0.784136
Wbf996945,C2de400b2,28.6026,0.87969
Wbf996945,Cb82c2053,25.0546,0.789199
Wbf996945,Ccab114bf,29.558,0.915935
Wbf996945,C7909a7f8,37.9749,0.962716
Wbf996945,Cd1e738a6,38.5066,0.967454
Wbf996945,C3c0d34ba,29.0159,0.940027
Wbf996945,Ce10a91d8,50.9674,0.996104
Wbf996945,C97a7df38,38.4981,0.966084
Wbf996945,Cad4350d4,23.3498,0.865055
Wbf996945,Cd3069e88,44.4947,0.986267
Wbf996945,Cb01d45fa,38.4926,0.970638
