wiring,config,psnr,ssim,area,power,delay
W553eb2c5,C07cd4101,18.9839,0.541033,2102.933238,0.9977,1.62
W553eb2c5,Cbd56caa4,19.3217,0.578046,1991.23984,0.9562,1.51
W553eb2c5,Caee7b183,19.396,0.562036,2079.468242,1.0761,1.61
W553eb2c5,C0cae4d7c,23.5342,0.832872,2198.670434,1.0235,1.57
W553eb2c5,C738b194f,24.0997,0.918026,2192.100237,1.1706,1.66
W553eb2c5,C96764183,24.1322,0.903149,2086.977042,1.048,1.69
W553eb2c5,C5c91595e,23.0628,0.808724,2529.996232,1.3158,2.33
W553eb2c5,C6e95b2ad,24.0199,0.904505,2179.898435,1.0392,1.59
W553eb2c5,C316f4d70,22.4194,0.822216,2292.999735,1.1489,2.36
W553eb2c5,Ce8a636f4,19.6267,0.563081,2246.539032,1.104,1.75
W553eb2c5,C8133c8b0,23.3111,0.821468,2278.451435,1.0004,1.65
W553eb2c5,Cb195e968,23.9362,0.917933,2140.946536,1.2351,1.55
W553eb2c5,Cd9922db9,24.2066,0.926668,2351.662237,1.3759,1.92
W553eb2c5,C5925eea6,24.2524,0.904148,2182.714238,1.0386,1.71
W553eb2c5,Cb989f26e,24.6872,0.922126,2116.54294,1.1373,1.8
W553eb2c5,Cdd75d9e9,18.4097,0.537538,2031.130339,0.9612,1.52
W553eb2c5,Ce155c9fe,24.1032,0.880287,2183.183535,1.0215,1.78
W553eb2c5,C7ccefe98,19.9879,0.572499,2177.551935,1.0701,1.73
W553eb2c5,C5507bd83,23.0963,0.840663,2111.849936,1.0809,1.7
W553eb2c5,Ca05aa739,24.423,0.928546,2706.453022,1.4528,1.95
W553eb2c5,Ce7b2f50b,19.0086,0.539744,2414.079127,1.1868,2.0
W553eb2c5,C1c87f07a,23.7874,0.91218,2002.972344,0.9855,1.33
W553eb2c5,Cb93504ea,24.0833,0.901971,2241.376733,1.0111,1.45
W553eb2c5,Cf9329a02,24.1831,0.89847,2438.013431,1.3309,1.95
W553eb2c5,C91125ac9,22.3937,0.779518,1918.029043,0.8529,1.64
W553eb2c5,Cdc80522a,24.1157,0.920415,2201.486234,1.2496,1.64
W553eb2c5,C34626283,18.9365,0.55237,2223.543337,1.0413,1.61
W553eb2c5,C3226d516,22.777,0.811416,2056.003242,0.9738,1.66
W553eb2c5,C27e7bd9f,23.0641,0.857568,1986.07754,0.9316,1.35
W553eb2c5,C1e1a16b9,19.0945,0.539051,2481.65833,1.2086,2.04
W553eb2c5,Cf4ad3131,24.2092,0.911547,2296.284836,1.205,1.61
W553eb2c5,C5997f003,19.4983,0.561331,2283.613732,1.0866,1.52
W553eb2c5,C3d011eaf,24.2687,0.92129,2252.639937,1.2071,1.66
W553eb2c5,C649b53bf,23.0268,0.803722,2280.797932,1.1887,2.27
W553eb2c5,Ce41278a3,10.8371,0.422606,1945.717742,0.8989,1.46
W553eb2c5,C1255e01d,19.3999,0.525414,2074.305942,0.9708,1.9
W553eb2c5,C11acdd1f,23.8987,0.880001,2351.192933,1.2999,1.95
W553eb2c5,C699c2dec,20.0237,0.558018,2040.047039,0.882,1.69
W553eb2c5,C93173ccf,22.6674,0.803351,2076.652438,1.0071,2.25
W553eb2c5,C18578521,23.639,0.895554,2203.832738,1.2223,1.77
W553eb2c5,Ca3938846,24.2612,0.925043,2477.434627,1.3598,1.62
W553eb2c5,Cdc9441b7,24.3048,0.926483,2233.867937,1.2349,1.84
W553eb2c5,Cadbe75e0,23.4712,0.90218,1840.594548,0.871,1.53
W553eb2c5,C94d072ce,23.6926,0.89975,2342.74553,1.2095,1.41
W553eb2c5,C0c7a3c1e,24.113,0.910597,2312.710331,1.1767,1.77
W553eb2c5,Cf1150a67,22.8389,0.826978,2032.068942,1.0032,1.77
W553eb2c5,Cb7c6ae93,21.8596,0.744828,1992.17844,0.8594,1.5
W553eb2c5,C3f204f01,24.3063,0.92394,2387.329032,1.1797,1.85
W553eb2c5,C72009c46,24.1864,0.926014,2361.986833,1.3438,1.71
W553eb2c5,C0bf08a5c,18.4489,0.515759,1966.836241,0.7998,1.79
W553eb2c5,C5df80b86,18.946,0.538805,2484.004829,1.2523,1.9
W553eb2c5,C9648dd5f,24.2771,0.924862,2454.438931,1.282,1.75
W553eb2c5,C6733eee4,19.5321,0.592343,1686.194849,0.7395,1.3
W553eb2c5,Cce10965b,23.9955,0.914001,1875.792044,0.8994,1.47
W553eb2c5,C641f8112,10.9339,0.452374,2166.758035,1.0049,1.46
W553eb2c5,C9e7b6dae,19.6074,0.561708,2081.814738,1.012,1.56
W553eb2c5,C44a32607,24.1417,0.901202,2145.170235,1.1414,1.55
W553eb2c5,C5d7c3d00,22.5778,0.784946,1945.248442,0.8915,1.46
W553eb2c5,C5d2a1d60,23.9558,0.906704,2018.92854,0.9801,1.6
W553eb2c5,C9b15e72d,19.2788,0.545745,2094.955141,0.9571,1.99
W553eb2c5,Ccfd93440,25.2107,0.912792,2208.995034,1.0851,1.54
W98e8903e,C398668c1,50.2707,0.994991,2145.639535,1.4768,2.04
W98e8903e,C0e04f5ba,40.4549,0.973335,2076.652439,1.3663,1.78
W98e8903e,C50708a5b,39.7211,0.990363,2105.279741,1.288,2.03
W98e8903e,Cf14de3bd,24.8555,0.821671,1509.738058,0.735,2.14
W98e8903e,C59e316f0,41.8857,0.977462,2261.556639,1.453,2.08
W98e8903e,Cd60936ed,29.2025,0.947016,1806.335652,1.1672,2.1
W98e8903e,Ce9f76a87,43.8805,0.988488,2009.073239,1.2763,1.84
W98e8903e,C9744af69,39.58,0.988587,1988.424044,1.1644,2.17
W98e8903e,C503740aa,38.3592,0.968549,1756.120547,0.9946,2.0
W98e8903e,C0893fde1,30.6309,0.883127,1964.489744,1.085,2.16
W98e8903e,C8649d42f,21.0968,0.566535,2160.657135,1.207,2.41
W98e8903e,C4c2c1853,45.0392,0.990691,2100.117437,1.2282,2.03
W98e8903e,C396c512c,30.9899,0.891254,2064.919938,1.191,2.58
W98e8903e,C9d9be99d,39.1882,0.973511,1908.17375,1.178,2.27
W98e8903e,C7fc89603,10.4398,0.35004,1572.624253,0.6537,1.61
W98e8903e,C971a17cb,11.6393,0.490332,1846.695444,0.9005,1.69
W98e8903e,Cfc495bf4,30.5525,0.853322,1863.590251,0.9878,1.82
W98e8903e,Ca382b40d,45.1153,0.990456,1940.555445,1.1642,2.17
W98e8903e,Ce45658cd,35.3928,0.949227,1865.936755,1.0378,2.28
W98e8903e,C62472356,46.4941,0.992075,2159.249239,1.3752,2.13
W98e8903e,Cacc52b78,41.9551,0.982122,1904.419342,1.0326,1.78
W98e8903e,C16a1a2c8,48.9405,0.993876,2270.004032,1.4966,2.12
W98e8903e,Cc9185f2e,36.573,0.951868,1696.988748,0.9168,1.8
W98e8903e,Cf95c697a,30.9179,0.89521,1922.722049,1.0944,2.1
W98e8903e,Cc7514bb9,16.9841,0.350419,1918.029049,1.0956,2.09
W98e8903e,C0716d490,31.6037,0.891704,2138.130743,1.2425,2.88
W98e8903e,Cf5d07238,24.3607,0.648142,1889.871051,1.0767,2.47
W98e8903e,C7295ec97,40.0032,0.967763,1841.063844,1.0134,1.92
W98e8903e,C4fbe18dc,42.6453,0.978264,1964.020444,1.2461,1.95
W98e8903e,Cc29f7129,46.9657,0.99218,1936.331753,1.1614,2.12
W98e8903e,C37c0a0dc,36.0264,0.965307,1964.020441,1.2069,2.01
W98e8903e,Cabb901d1,35.727,0.95813,1848.572648,1.0094,2.24
W98e8903e,C4b0b5f28,21.8204,0.580292,1834.493652,0.9783,1.9
W98e8903e,C5c7c751f,34.8581,0.954654,1780.054853,0.9796,1.83
W98e8903e,Ce13a4063,28.4744,0.818701,2011.419744,1.1607,1.92
W98e8903e,C7387a022,46.8774,0.99281,1987.954739,1.2136,1.7
W98e8903e,C5a67d541,14.5327,0.563454,1880.015747,1.199,2.05
W98e8903e,C0b828864,45.9997,0.992333,1972.937148,1.1513,2.16
W98e8903e,Cee2530f3,42.4692,0.985205,1900.195646,1.1843,1.95
W98e8903e,C2600c4cf,29.5501,0.878787,1794.603146,1.0394,1.88
W98e8903e,C7c214caa,34.6023,0.919888,1868.752544,1.0685,2.54
W98e8903e,C736f728a,21.2319,0.584473,1965.897641,1.1321,2.12
W98e8903e,C2de3e02e,44.2384,0.989804,2046.147938,1.1419,2.07
W98e8903e,C2a57652f,41.7412,0.979438,1772.07675,1.1141,2.03
W98e8903e,C225e6c9a,30.1115,0.894444,2083.222637,1.1233,1.82
W98e8903e,C6fa0f8cd,39.2204,0.977177,2160.657142,1.5218,2.11
W98e8903e,C66c5281e,44.4347,0.987869,2112.78854,1.2712,2.29
W98e8903e,C2f6f14f0,31.2087,0.885639,1949.472145,1.1078,1.92
W98e8903e,C25f160d8,41.7433,0.976579,2187.876542,1.4827,2.32
W98e8903e,C2e347584,38.7132,0.959997,1742.041551,1.0009,1.97
W98e8903e,Cb180135a,19.7389,0.556005,2012.358343,1.1995,2.4
W98e8903e,C6b5187d5,35.6139,0.952229,1849.511248,1.1044,1.96
W98e8903e,Cd9f1e432,22.5772,0.588644,1964.489745,1.0497,2.37
W98e8903e,C493fb1c1,41.2991,0.978124,2054.126045,1.3246,2.68
W98e8903e,Ca2bb2f2d,29.6149,0.878232,1896.44125,1.0639,2.04
W98e8903e,Cc2cd1730,41.4715,0.99035,1910.989553,1.1955,2.09
W98e8903e,C73854dae,37.7758,0.962707,1637.856957,0.909,2.14
W98e8903e,C2131df1f,45.8431,0.992276,2043.332147,1.3219,2.01
W98e8903e,C714c5a1f,20.9947,0.565,2023.15225,1.1291,2.21
W98e8903e,C0561b545,30.6749,0.879848,1984.669644,1.0665,2.6
W98e8903e,Cdf54eb8d,22.5186,0.59199,1870.629748,1.091,1.83
W98e8903e,Cbcda1ddb,22.7324,0.593211,2015.64344,1.1243,1.76
W98e8903e,C8a208c00,45.9791,0.992617,1910.520242,1.1235,1.91
W98e8903e,C863bf9b4,11.2908,0.485381,1847.164759,0.8391,1.89
W98e8903e,C9d20ceaf,37.1631,0.965759,1860.774448,1.203,2.24
W98e8903e,C1155501c,19.9291,0.57052,1757.52845,0.9855,1.81
W98e8903e,C636bd892,22.6029,0.590711,2020.805747,1.1538,2.19
W98e8903e,Cb58a8879,29.4575,0.900207,1869.691151,1.0614,1.82
W98e8903e,C855861a1,40.0482,0.968872,1904.419346,1.1251,1.82
W98e8903e,C89409e58,42.2808,0.97953,1770.199547,1.0887,1.97
W98e8903e,Cfe8fa258,39.9849,0.981696,2152.679035,1.3698,1.91
W98e8903e,C9bf268a3,45.5804,0.991496,2028.314539,1.2042,1.95
W98e8903e,Cc3095dca,44.614,0.990368,2117.012239,1.2342,2.31
W98e8903e,C3ed8586e,40.5253,0.973419,1894.094742,1.0679,1.85
W98e8903e,Cd8acfc32,40.2241,0.970937,2102.933244,1.3313,2.24
W98e8903e,C65e0d1e5,21.1557,0.589655,1833.08575,0.8134,2.08
W98e8903e,C560d1c5a,39.4848,0.989391,1990.301248,1.1673,2.0
W98e8903e,C6ad5b6f0,37.2449,0.975922,1898.787747,1.1349,1.9
W98e8903e,C54fa898f,42.6362,0.990033,1987.016141,1.228,2.08
W98e8903e,C044b52d7,39.9051,0.967488,1991.239845,1.2565,1.93
W98e8903e,Ce922dfc8,44.361,0.992505,2143.29304,1.403,2.38
W98e8903e,C3338b319,42.2276,0.978993,2416.894932,1.7667,1.98
W98e8903e,Cf8f3578d,36.0334,0.97503,1735.002055,1.0214,1.95
W98e8903e,C0be5dbe2,22.69,0.585996,1906.765843,0.983,2.01
W98e8903e,C644a3270,25.5946,0.653823,1790.848751,0.9856,2.09
W98e8903e,C492b7272,29.4915,0.962183,2140.00794,1.371,1.98
W98e8903e,Cdc945755,24.4129,0.675593,1863.120952,1.0596,2.31
W98e8903e,C71e0a6d3,30.4349,0.882592,2063.981345,1.1098,1.95
W98e8903e,C0dda6404,38.9466,0.963713,1813.844445,0.9716,2.02
W98e8903e,Cb761a98c,48.1358,0.993933,2206.179241,1.4947,1.98
W98e8903e,Ce04b5119,48.2732,0.99505,1961.204641,1.2858,2.01
W98e8903e,C494fc5e8,37.4589,0.969719,1940.086141,1.0883,1.89
W98e8903e,C23cbb9d6,30.3305,0.890577,1955.573045,1.038,1.82
W98e8903e,Ce6972cbc,22.1515,0.607148,1628.94025,0.875,2.09
W98e8903e,C07925ed1,38.7425,0.965038,1788.502253,0.9677,2.33
W98e8903e,C1eeea9db,38.7232,0.966005,1949.941445,1.0822,1.96
W98e8903e,Cf53b99ef,29.4483,0.899651,1831.677852,1.0593,2.32
W98e8903e,C27007ddc,44.7442,0.990168,2078.060342,1.2742,1.79
W98e8903e,C7ec6ff05,37.8365,0.968329,1994.994248,1.2049,1.98
W98e8903e,C5eee14b6,13.9675,0.494748,1952.287945,1.1498,2.0
W15d7acbf,C75e5b07b,27.2722,0.958143,1874.853448,1.2542,1.75
W15d7acbf,C644d2920,26.2708,0.92,1983.261741,1.1389,1.54
W15d7acbf,C083d3378,26.5786,0.937503,2137.192137,1.2127,1.56
W15d7acbf,C0b643542,19.3532,0.567722,1871.568344,0.9041,1.75
W15d7acbf,Cf744e73b,26.768,0.950131,1851.388448,1.1871,1.77
W15d7acbf,Ce2791e29,26.9916,0.955184,2260.148733,1.4326,1.64
W15d7acbf,Cfac21967,24.1296,0.808893,1984.200344,1.0256,1.5
W15d7acbf,C2907975e,27.2672,0.957008,2241.37674,1.4406,1.81
W15d7acbf,C028c80eb,27.4002,0.957042,2336.175338,1.4803,2.03
W15d7acbf,C246671b4,26.7836,0.930125,2124.051736,1.1247,1.53
W15d7acbf,C0a504cf5,26.2723,0.911905,1798.826846,0.9547,1.43
W15d7acbf,C1dce6946,19.8522,0.570731,1982.323148,1.1456,1.91
W15d7acbf,C3a3e364e,9.8224,0.276473,2097.301637,1.1618,1.65
W15d7acbf,C0858c138,27.3371,0.948859,2120.297336,1.196,1.84
W15d7acbf,Cd950e6fc,27.3988,0.916922,1740.633648,0.9033,1.5
W15d7acbf,C912bc23c,26.654,0.927491,1738.287151,1.039,1.74
W15d7acbf,C50c4e821,26.913,0.932524,2019.86714,1.0329,1.54
W15d7acbf,C8e9bf8ae,27.4827,0.95301,2183.183542,1.2654,1.89
W15d7acbf,Cc41054d7,27.3929,0.956492,2258.740836,1.4326,1.99
W15d7acbf,C53d9d72c,18.2291,0.724507,1973.875742,1.2171,1.59
W15d7acbf,C21ea6923,26.5769,0.916231,2001.564448,1.0342,1.81
W15d7acbf,C081d9b04,19.9816,0.556191,1975.75294,1.1734,1.66
W15d7acbf,C6f9aa5ba,24.4066,0.912185,2090.262141,1.2195,1.98
W15d7acbf,C9268b3f1,27.1653,0.949734,2196.323934,1.3443,1.55
W15d7acbf,C80c4d55e,25.766,0.911184,1825.576945,0.9696,1.64
W15d7acbf,Cff8935fd,26.2992,0.915641,1941.024742,1.1363,1.54
W15d7acbf,Cbfa9d35c,32.3338,0.932553,1799.76545,0.9368,1.8
W15d7acbf,C240b54ad,27.0298,0.899277,1997.340741,0.9715,1.59
W15d7acbf,C46ead4ca,27.1262,0.930186,2230.582835,1.408,1.59
W15d7acbf,Cc45f6cdb,27.3924,0.949185,2159.249238,1.3451,2.03
W15d7acbf,C3b068a99,27.688,0.932094,2015.643446,1.1191,1.82
W15d7acbf,C02edb691,27.1609,0.955292,2231.521437,1.3949,1.97
W15d7acbf,C3867173a,26.7328,0.943449,1822.29185,0.9904,1.91
W15d7acbf,C542bbec8,17.2852,0.737801,2208.056437,1.2155,1.73
W15d7acbf,Ca041527e,26.9119,0.932529,2210.402938,1.2259,1.73
W15d7acbf,C4cf986d1,20.2634,0.593567,1895.97195,0.9941,1.73
W15d7acbf,Cf9023c2a,25.6493,0.895036,2037.23124,1.1228,1.55
W15d7acbf,Cb851cd22,27.3302,0.953697,2188.815138,1.2794,1.89
W15d7acbf,C06219a5f,25.5949,0.917395,2087.446337,1.1996,1.42
W15d7acbf,Cf0348296,27.546,0.935305,1990.770544,1.0585,1.73
W15d7acbf,Caacbf357,26.3912,0.936081,1955.573041,1.004,1.6
W15d7acbf,C1af639e5,26.9983,0.951689,1962.143241,1.1649,1.53
W15d7acbf,C9c2de869,27.3129,0.951788,2116.54294,1.2475,2.02
W15d7acbf,C737c3166,26.1484,0.923696,1863.120943,0.9975,1.67
W15d7acbf,C8edaa2ac,24.5988,0.820575,1823.699749,1.0423,1.92
W15d7acbf,C8a9dd7d3,26.9086,0.930287,2046.147939,1.1256,1.76
W15d7acbf,C643b25ff,26.7268,0.948443,2038.169843,1.1527,1.61
W15d7acbf,C7b3fb60c,27.4335,0.955131,2138.130736,1.2488,1.42
W15d7acbf,Cf22ae557,17.7165,0.706326,1965.428342,1.0639,1.62
W15d7acbf,Cc3b67cd9,26.5087,0.923787,1671.177254,0.8511,1.48
W15d7acbf,Cec45597b,27.0513,0.945341,1894.094743,1.1514,1.57
W15d7acbf,Ce35889c9,22.3181,0.866869,1291.513561,0.6195,1.29
W15d7acbf,C30a4371d,26.9909,0.919196,1709.659848,0.8469,1.5
W15d7acbf,Cecec8fed,24.0576,0.811661,1750.958247,0.9015,1.73
W15d7acbf,Cc3ce4d92,24.6803,0.829689,2218.381037,1.3529,1.48
W15d7acbf,C2f1fc691,27.0016,0.931849,2032.538243,1.1535,1.81
W15d7acbf,C461e0ef2,26.7573,0.926235,1709.19055,0.9296,1.41
