wiring,config,psnr,ssim
W160d2495,C195eb6d6,37.1009,0.940413
W160d2495,Cd7b90f09,49.0753,0.994299
W160d2495,C5290e7da,51.5214,0.997175
W160d2495,Cb881105b,37.0484,0.941111
W160d2495,C3f7c32d3,46.1447,0.990993
W160d2495,C2523c262,37.1282,0.967951
Wa90075ce,C370ededf,37.8961,0.963044
Wa90075ce,C6212a3f7,35.2918,0.924229
Wa90075ce,C147c5060,39.798,0.978707
Wa90075ce,Cac22e537,42.8107,0.98443
Wa90075ce,C41be821d,47.0765,0.992888
Wa90075ce,Cc4fc038a,45.466,0.991198
Wa90075ce,Cb2511ccf,47.8659,0.994909
Wa90075ce,C22475772,48.1484,0.993722
Wa90075ce,C70a70e59,44.9076,0.986431
Wa90075ce,C35b46556,42.6762,0.984644
Wa90075ce,C5bfab8d9,42.4072,0.983321
Wa90075ce,Cb07d3f26,44.8041,0.988501
Wa90075ce,C185cceeb,44.4664,0.987873
Wa90075ce,C9771d304,42.7533,0.98489
Wa90075ce,C33fbce8b,45.8056,0.991859
Wa90075ce,C944730f0,42.3692,0.983579
Wa90075ce,Cdffa6b47,41.0373,0.981594
Wa90075ce,C02a65f89,42.0536,0.979079
Wa90075ce,C32914a50,42.2942,0.987045
Wa90075ce,C4b4b1c46,43.6894,0.98868
Wa90075ce,C4d4a2c0f,45.4594,0.991243
Wa90075ce,Cb7818e6f,42.9416,0.989886
Wa90075ce,Cf157fe78,42.0992,0.985781
Wa90075ce,C2065fdfd,38.1562,0.963506
Wa90075ce,Cde5d8c3d,41.3945,0.979757
Wa90075ce,C9304af57,44.5378,0.986873
Wa90075ce,C6da8a8e4,42.9955,0.986955
Wa90075ce,Cc592fdd8,42.4539,0.981315
Wa90075ce,C9168b06b,36.1309,0.976488
Wa90075ce,C285e16fa,46.6912,0.992698
Wa90075ce,C190fe1f5,49.5474,0.995727
Wa90075ce,Ce3983e3a,38.1485,0.961397
Wa90075ce,C0b34cbad,36.8005,0.940983
Wa90075ce,C8df96fed,40.2143,0.985481
Wa90075ce,Cdc76fc96,42.0912,0.979547
Wa90075ce,Ca3012ff1,39.268,0.97845
Wa90075ce,C3c1571b4,39.8175,0.981774
Wa90075ce,C491ece06,37.0855,0.966834
Wa90075ce,Ccb9b9926,38.4283,0.972804
Wa90075ce,C1a00ada9,49.1614,0.995523
Wa90075ce,Caaa08ed7,42.6982,0.98512
Wa90075ce,C685b7c8f,34.8863,0.986009
Wa90075ce,C0bba72d2,37.2742,0.935616
Wa90075ce,Cf21b25e6,43.503,0.984505
Wa90075ce,C457ad075,37.3831,0.971571
Wa90075ce,Cb264ec68,45.8254,0.987972
Wa90075ce,C9c5774d1,40.9815,0.981948
Wa90075ce,C6ea27950,51.094,0.996811
Wa90075ce,C70db9d08,38.1205,0.958773
Wa90075ce,C6b7ba295,41.5563,0.982901
Wa90075ce,Ce33f0ce4,48.5646,0.995136
Wa90075ce,C2fe007c8,45.2152,0.992699
Wa90075ce,C348fc871,44.819,0.989088
Wa90075ce,Cd7c45d50,39.9856,0.983695
Wa90075ce,C69af5f3f,43.2771,0.987044
Wa90075ce,C0c07592c,42.2234,0.987482
Wa90075ce,C7f25cd8e,44.0252,0.991943
Wa90075ce,C8f449e1b,36.8282,0.942666
Wa90075ce,C35ad7d9b,46.3619,0.990745
Wa90075ce,C88f83285,45.0489,0.990001
Wa90075ce,C359a8560,48.2127,0.994424
Wa90075ce,C62f2c2ef,43.1422,0.986143
Wa90075ce,C4dc85426,36.4076,0.927344
Wa90075ce,C2b1132fe,33.9349,0.949131
Wa90075ce,C8b0b06ad,43.5187,0.98837
Wa90075ce,Cf5de58c2,37.8209,0.961424
Wa90075ce,Cc957fc89,38.6749,0.960737
Wa90075ce,Cb3222ba4,43.6932,0.989246
Wa90075ce,Cb99c9df1,36.3004,0.975929
Wa90075ce,Cecef7920,36.8317,0.962322
Wa90075ce,C2781d2fa,38.4427,0.992169
Wa90075ce,Cf6b91bf4,38.0821,0.974392
Wa90075ce,Cf4b34c11,42.7259,0.982573
Wa90075ce,Cb5851884,43.8717,0.986152
Wa90075ce,C1e696d91,37.9047,0.955319
Wa90075ce,C84093e20,48.0452,0.992514
Wa90075ce,C4569d4da,43.029,0.985784
Wa90075ce,Cbe9873ec,46.368,0.992512
Wa90075ce,Cb2dd87ef,41.6602,0.984075
Wa90075ce,Ccc781891,36.9134,0.957427
Wa90075ce,C3b4181b0,54.8688,0.998225
Wa90075ce,Cbeacb9b6,37.864,0.960576
Wa90075ce,C580b14e2,41.0222,0.9849
Wa90075ce,C6a8db555,38.7925,0.978797
Wa90075ce,C27a6289e,46.6089,0.991221
Wa90075ce,C563f36dc,42.6955,0.987879
Wa90075ce,C9fcf4b6e,37.5917,0.957035
Wa90075ce,C4128de70,42.7707,0.986634
Wa90075ce,Cab53ab86,34.1664,0.930203
Wa90075ce,Ce1511399,46.9616,0.991904
Wa90075ce,C3848fd1c,36.4819,0.954667
Wa90075ce,C2b4cfcc1,48.7272,0.993876
Wa90075ce,C56fd12c2,36.5524,0.952178
Wa90075ce,Cf01411a5,36.0476,0.965457
Wa90075ce,Ca1bb46ef,42.9534,0.982358
Wa90075ce,C8312bad1,48.0867,0.993482
Wa90075ce,Cf07a81c9,46.807,0.991281
Wa90075ce,Cd026574f,49.1369,0.995046
Wa90075ce,Ce38fcf2b,42.1639,0.984452
Wa90075ce,Cafeccbdc,48.4388,0.993378
W3dd89fce,Caddf576b,42.7953,0.982087
W3dd89fce,C4189433b,50.6672,0.995896
W3dd89fce,Ca5110965,33.7204,0.961631
W3dd89fce,C77ef756f,36.2514,0.917508
W3dd89fce,C8fa50c93,49.4071,0.994499
W3dd89fce,Cfeb32513,32.6884,0.922271
W3dd89fce,C2871bd32,49.1147,0.993403
W3dd89fce,C099260dc,37.2653,0.947083
W3dd89fce,Cbc42b1f4,51.0906,0.99588
W3dd89fce,C9257d8ca,33.5442,0.940045
W3dd89fce,C42c06b09,33.5588,0.902003
W3dd89fce,Cf0985446,37.6073,0.961771
W3dd89fce,C71e02aa2,44.9039,0.990386
W3dd89fce,C5a6ff633,45.1993,0.988293
W3dd89fce,C1d46c19c,48.1227,0.992871
W3dd89fce,Cd97d276e,29.9483,0.906938
W3dd89fce,C1ee8978e,46.5014,0.990975
W3dd89fce,C45d26da7,42.3857,0.976453
W3dd89fce,Ce4ec3e7b,51.5621,0.996516
W3dd89fce,Cb6513133,35.6443,0.92204
W3dd89fce,Ce1f02f03,44.7157,0.984105
W3dd89fce,Cd793bb72,35.6733,0.958975
W3dd89fce,C0e4816a2,49.8563,0.995578
W3dd89fce,C6f59046e,34.8923,0.950393
W3dd89fce,C9f3b22fe,26.3838,0.90687
W3dd89fce,C00ca8ec9,45.4086,0.987594
W3dd89fce,C4cd798ff,43.329,0.982476
W3dd89fce,Cd96ecacc,50.4943,0.994908
W3dd89fce,Cd897fffe,36.0586,0.924372
W3dd89fce,Cf3a91a21,44.4633,0.987537
W3dd89fce,Ce465c953,26.3536,0.898862
W3dd89fce,C8bd4cec6,43.4953,0.979941
W3dd89fce,C9078a95a,41.4264,0.978358
W3dd89fce,C697843ae,43.2056,0.982673
W3dd89fce,Cd151f438,36.4277,0.953265
W3dd89fce,Ce479504e,49.1347,0.993975
W3dd89fce,C5cfd98f3,44.09,0.982176
W3dd89fce,C9b430ad2,35.7728,0.968708
W3dd89fce,Ceb9206f1,42.0391,0.982327
W3dd89fce,Cbb3e8836,40.6852,0.971789
W3dd89fce,C53aa4077,42.6705,0.982149
W3dd89fce,Ce9512717,42.9094,0.984329
W3dd89fce,C2311e10f,36.5812,0.962642
W3dd89fce,C3218bc1a,27.0965,0.918825
W3dd89fce,Ca7092f50,37.7537,0.963309
W3dd89fce,C8696c0aa,38.9651,0.973065
W3dd89fce,Cf80c2067,33.2033,0.901443
W3dd89fce,Cb4cf72c8,49.7484,0.995407
W3dd89fce,C7998cb4b,41.0434,0.988778
W3dd89fce,C307f654c,40.4045,0.981749
W3dd89fce,C5a9ecf21,39.3395,0.967995
W3dd89fce,Cb1ff0a22,43.2122,0.982684
W3dd89fce,Cab395046,36.3036,0.961318
W3dd89fce,C32ce419a,35.7373,0.970441
W3dd89fce,Cd171e034,47.9544,0.99402
W3dd89fce,Ccc0c364f,43.0941,0.979611
W3dd89fce,C5af7ed25,41.4683,0.975747
W3dd89fce,Ca77aadc8,48.3014,0.9925
W3dd89fce,Cc2e2d753,36.4567,0.950437
W3dd89fce,Cf3a8ef68,43.6297,0.983241
W3dd89fce,Ca7048aef,48.869,0.994229
W3dd89fce,C8f730fb0,39.7803,0.965647
W3dd89fce,C53bcede0,45.7775,0.98848
W3dd89fce,C7f0ebd31,43.7716,0.986908
W3dd89fce,Ca8094e66,38.1513,0.974963
W3dd89fce,C7aaec929,43.1448,0.980063
W3dd89fce,C714d359e,36.4345,0.949064
W3dd89fce,C22457422,47.3148,0.991542
W3dd89fce,Cd9c599f4,36.7159,0.951888
W3dd89fce,C3839b78e,41.9836,0.979517
W3dd89fce,Cfdd23fcc,37.4682,0.960709
W3dd89fce,Cf818321f,41.4347,0.974125
W3dd89fce,Cb824d49f,36.612,0.931486
W3dd89fce,Cc8ca01b9,49.4404,0.994783
W3dd89fce,C67aea7da,42.3337,0.983793
W3dd89fce,Ca6d253ac,44.6947,0.984315
W3dd89fce,C939f7be4,46.2035,0.990932
W3dd89fce,C09cd4695,44.089,0.982623
W3dd89fce,C773b6113,37.1342,0.950484
W3dd89fce,Cc33b0a58,40.0993,0.969778
W3dd89fce,Ccd80b838,26.883,0.90572
W3dd89fce,Ca8b085d2,44.4135,0.988187
W3dd89fce,Ce2275057,29.8543,0.894867
W3dd89fce,C6520d75f,37.4179,0.965913
W3dd89fce,C45f98a64,43.5159,0.986242
W3dd89fce,C79ab4c15,39.2492,0.975629
W3dd89fce,C3274c288,34.8702,0.919029
W3dd89fce,Ce61da566,41.1849,0.972121
W3dd89fce,C17408945,35.6239,0.947878
W3dd89fce,C8805ce55,37.3499,0.963812
W3dd89fce,C7eaa3bf7,37.6194,0.936834
W3dd89fce,C4c4bbabc,44.1492,0.982916
W3dd89fce,Cb60d162a,45.1756,0.991155
W3dd89fce,C74f46f13,47.7062,0.993962
W3dd89fce,C0b2d2023,35.5844,0.939113
W3dd89fce,C46d21218,47.6658,0.991391
W3dd89fce,C8d66749e,46.7392,0.992701
W3dd89fce,C536790db,37.2211,0.971532
W3dd89fce,C24bf1a3a,37.9863,0.965016
W3dd89fce,C26d1f7a6,40.1433,0.972326
W0f7b1b8a,Cbe4272d1,48.0312,0.992225
W0f7b1b8a,C5fb4469e,42.5985,0.977226
W0f7b1b8a,C2e688df6,44.1785,0.986763
W0f7b1b8a,C36b6005f,45.1119,0.985536
W0f7b1b8a,C39e0a4a9,44.5776,0.985092
W0f7b1b8a,C43029d5c,33.2446,0.908999
W0f7b1b8a,C64be7eda,50.2993,0.9955
W0f7b1b8a,C700b6ae2,49.7954,0.996181
W0f7b1b8a,C3389c0f4,38.2635,0.950683
W0f7b1b8a,C68fe961d,47.1314,0.996858
W0f7b1b8a,Ce3449e28,42.2218,0.977712
W0f7b1b8a,Cbdb7b732,50.9758,0.995725
W0f7b1b8a,C7395c5f7,46.167,0.989929
W0f7b1b8a,Ce3ea9314,49.884,0.995681
W0f7b1b8a,C9d8c6325,33.6658,0.965421
W0f7b1b8a,C2728a914,37.2495,0.942266
W0f7b1b8a,C15e5a369,33.7993,0.904508
W0f7b1b8a,Cca0e59c7,44.4522,0.984472
W0f7b1b8a,C9056289e,41.0115,0.980751
W0f7b1b8a,Cfb4a5bd6,36.6011,0.962114
W0f7b1b8a,C846a51ba,47.4447,0.993009
W0f7b1b8a,Ce5786387,38.1252,0.942611
W0f7b1b8a,Cc3c1ec14,45.4153,0.991049
W0f7b1b8a,Ca9f04cef,43.1621,0.988018
W0f7b1b8a,C11b9b214,42.8992,0.980341
W0f7b1b8a,C65daaeba,38.358,0.968191
W0f7b1b8a,C10c42ed4,47.4854,0.991632
W0f7b1b8a,C1017a1b2,48.7911,0.992948
W0f7b1b8a,Cba4d4a87,44.6611,0.98707
W0f7b1b8a,Cb163a941,40.3883,0.977582
W0f7b1b8a,Ccf06eed4,51.5941,0.996135
W0f7b1b8a,Cc64ad14b,51.9181,0.996462
W0f7b1b8a,C4e697305,44.9426,0.99185
W0f7b1b8a,Ca995cfd6,42.2935,0.973583
W0f7b1b8a,C159ce7ec,50.3271,0.994862
W0f7b1b8a,C4901fc2a,46.1527,0.990456
W0f7b1b8a,C43d3f096,31.778,0.932327
W0f7b1b8a,Ce8608915,41.6875,0.981986
W0f7b1b8a,Cb2fd2168,51.6926,0.996336
W0f7b1b8a,C0b27fa6f,41.2351,0.981107
W0f7b1b8a,Ceac8780e,44.8256,0.986722
W0f7b1b8a,Caaed3735,43.6281,0.983868
W0f7b1b8a,Cdf678652,44.6615,0.985634
W0f7b1b8a,C1d39de37,47.0333,0.991151
W0f7b1b8a,Ccfa8318a,44.716,0.987948
W0f7b1b8a,C71754a50,41.3446,0.976409
W0f7b1b8a,C680036a0,43.4116,0.985394
W0f7b1b8a,C8503c2b4,36.7875,0.946638
W0f7b1b8a,Cd7ac072b,51.0771,0.995519
W0f7b1b8a,Cbc937613,33.0402,0.955605
W0f7b1b8a,Cf80aab46,47.6557,0.991629
W0f7b1b8a,C06431a16,41.9355,0.9746
W0f7b1b8a,C7fb5275a,52.0541,0.996649
W0f7b1b8a,Cc9c80f78,48.6224,0.99269
W0f7b1b8a,C61882212,42.0479,0.986389
W0f7b1b8a,C6aa56ff9,51.47,0.996514
W0f7b1b8a,C26d22910,39.3663,0.985772
W0f7b1b8a,Cc483beaa,37.5659,0.934268
W0f7b1b8a,C650a35cd,42.5021,0.985617
W0f7b1b8a,C580f2b36,43.5794,0.981538
W0f7b1b8a,C4c9bb6d6,52.5705,0.997543
W0f7b1b8a,Cff017ada,43.7329,0.985622
W0f7b1b8a,C4aff6156,37.5201,0.935201
W0f7b1b8a,C79b5ed10,49.644,0.99377
W0f7b1b8a,Cab1256d6,47.2018,0.990606
W0f7b1b8a,C666138a4,47.6631,0.990606
W0f7b1b8a,C8147d554,36.5446,0.932857
W0f7b1b8a,C01cb6425,49.6662,0.994006
W0f7b1b8a,C408b16ad,43.5387,0.982708
W0f7b1b8a,C99f458aa,27.9756,0.929507
W0f7b1b8a,C9af212d6,45.5579,0.989837
W0f7b1b8a,C7fd3ffb5,53.702,0.997528
W0f7b1b8a,Ce833b1f1,49.3173,0.993502
W0f7b1b8a,Cf669f147,43.6353,0.984897
W0f7b1b8a,C91fc0dc3,51.7209,0.996084
W0f7b1b8a,C87000640,44.9333,0.984119
W0f7b1b8a,C3c41bff9,38.2704,0.954805
W0f7b1b8a,C1c90bd62,44.588,0.988251
W0f7b1b8a,Cf644aba4,37.1241,0.935372
W0f7b1b8a,C589d7598,47.7873,0.995268
W0f7b1b8a,Cd51b4d15,50.2607,0.994636
W0f7b1b8a,C7de99a8d,50.6373,0.99596
W0f7b1b8a,C4b7a1554,41.9303,0.980328
W0f7b1b8a,Ce4ba48a7,42.4768,0.978136
W0f7b1b8a,Cd5689958,31.2175,0.879657
W0f7b1b8a,Cdad095dd,35.0018,0.95339
W0f7b1b8a,Cf126b7bc,48.7236,0.993545
W0f7b1b8a,Cb4b0537b,28.3378,0.899203
W0f7b1b8a,C800f457d,43.5228,0.985941
W0f7b1b8a,Cf0381591,36.3424,0.939739
W0f7b1b8a,Cd7e57a6b,43.822,0.980229
W0f7b1b8a,Cf6cd70d7,41.6544,0.98437
W0f7b1b8a,C9691447e,42.451,0.987841
W0f7b1b8a,C69ac37dc,43.07,0.982212
W0f7b1b8a,C773df965,42.9977,0.985091
W0f7b1b8a,Cbb966451,37.2589,0.934953
W0f7b1b8a,C741bff60,43.1004,0.985927
W0f7b1b8a,C8c9389b4,37.7664,0.949852
W0f7b1b8a,Ca1df454b,50.3811,0.995476
W0f7b1b8a,C4adf29ac,38.2921,0.976787
We76308be,C70757ef6,37.4329,0.961108
We76308be,Ccd2dd55b,42.0792,0.98607
We76308be,C11b5f7d1,36.8418,0.962557
We76308be,Cbbab004a,47.778,0.994319
We76308be,C1da7c870,37.5708,0.970302
We76308be,Cf5446d3a,46.3859,0.992863
We76308be,Cd732daa3,40.9258,0.984329
We76308be,C207dbcc0,49.0838,0.994515
We76308be,C15c73d5e,35.4502,0.961278
We76308be,Cdcdba444,44.8744,0.986653
We76308be,Cdd1d08c6,33.3949,0.92673
We76308be,Ccb952593,42.6993,0.982221
We76308be,C928275e5,43.7396,0.98687
We76308be,C2190f63b,37.0853,0.950285
We76308be,C8ccb1a43,34.7002,0.932114
We76308be,C0308de0d,37.7192,0.960144
We76308be,Cf9e2af5c,42.5458,0.975337
We76308be,Cd81418d6,38.5486,0.97643
We76308be,Cfaf3d9d0,38.9298,0.975476
We76308be,C2c1e176c,42.5733,0.986988
We76308be,Cecf7d855,36.4551,0.956812
We76308be,C6cca99e8,47.2702,0.99322
We76308be,Cd7717d55,38.8619,0.973097
We76308be,C4d571294,43.8006,0.989437
We76308be,C3457c778,38.9445,0.962473
We76308be,Cbbdac666,40.9328,0.978711
We76308be,C8f0b7757,44.7527,0.986067
We76308be,Cdc628374,37.9894,0.971142
We76308be,C70bbea18,39.0433,0.9888
We76308be,C837a3394,41.6603,0.980582
We76308be,C7b196230,42.4928,0.985685
We76308be,Ca14487f9,34.1323,0.945836
We76308be,Cd4db3883,29.397,0.908442
We76308be,C6e60b4ec,41.4131,0.983733
We76308be,Cea30b8e5,37.3443,0.951115
We76308be,C35172637,36.8267,0.937677
We76308be,C9c11f8f5,37.1159,0.965428
We76308be,C4021fb8a,50.5681,0.996067
We76308be,C126be326,40.9009,0.993956
We76308be,C82d36e27,37.5255,0.96647
We76308be,C49b0392e,51.3704,0.99665
We76308be,C6a1215f3,43.8316,0.987263
We76308be,C1d4dc46a,38.8937,0.97664
We76308be,Cb9e47402,41.6562,0.974659
We76308be,Cf86824d0,42.0904,0.986556
We76308be,C4064d6f4,45.4681,0.989475
We76308be,C7799bfb5,39.4674,0.971264
We76308be,C1c967d7b,28.4655,0.85751
We76308be,C91456bc3,37.1172,0.966518
We76308be,Cf32a42e8,37.2534,0.960019
We76308be,C837438fb,41.9435,0.986749
We76308be,Ce30e2e24,46.6475,0.993972
We76308be,C0730394f,36.1676,0.9491
We76308be,Cd0f28312,44.6086,0.986224
We76308be,Cabe4f519,37.6477,0.983386
We76308be,Cb0d66068,38.6588,0.977443
We76308be,C3f8c1c64,42.256,0.988104
We76308be,Cf4c04459,38.0204,0.972708
We76308be,Cb003edc4,37.6471,0.954283
We76308be,Cbbfc455b,40.0622,0.986602
We76308be,C8563c93a,39.7764,0.986269
We76308be,C378fde26,36.3177,0.958836
We76308be,C5501740b,33.7596,0.929908
We76308be,Cb1ffacf2,43.574,0.983093
We76308be,C5f73aa93,42.4169,0.983339
We76308be,C574ddb44,37.5616,0.964732
We76308be,C947665e7,49.6581,0.995748
We76308be,Cfcf96e91,47.3622,0.994649
We76308be,C3202ad45,37.9945,0.979702
We76308be,C8ba5f1ba,41.9057,0.980041
We76308be,C5d897c4c,42.1156,0.987003
We76308be,C8e865496,51.5933,0.996816
We76308be,C762ac5de,38.693,0.973473
We76308be,C5c09f7bb,43.7441,0.985734
We76308be,Ce4c85073,52.8775,0.997639
We76308be,Cd7a4bfc8,47.8352,0.993406
We76308be,C7dc59bc4,37.8373,0.952475
We76308be,C5294fb02,48.4557,0.994447
We76308be,C481a7fd2,41.9554,0.988725
We76308be,C40ce1b32,42.5575,0.982421
We76308be,C356f1d99,37.5727,0.980575
We76308be,Ce16803f8,48.1127,0.994162
We76308be,C2e55b52e,34.7423,0.927076
We76308be,C061c38a8,41.9755,0.986793
We76308be,C776b6b32,44.5839,0.984787
We76308be,C7c37496c,36.9643,0.95186
We76308be,C354019c9,36.5768,0.969351
We76308be,Caee5e11b,29.5537,0.915855
We76308be,C725b0941,37.7806,0.942465
We76308be,Cc63ccb33,40.7444,0.970195
We76308be,C51e70073,50.0377,0.995814
We76308be,C63857375,38.4705,0.974485
We76308be,Cfd06c4a6,42.5485,0.989322
We76308be,C8692589f,52.76,0.997208
We76308be,Cb985cdba,48.7394,0.994381
We76308be,C277b22fc,37.2544,0.93686
We76308be,C59871be5,43.7995,0.990122
We76308be,C76797a84,43.3036,0.980153
We76308be,Cd9491f96,38.2118,0.966021
We76308be,C25a5e7cf,50.0083,0.995378
Wa363e7da,Ce4e980b4,44.6908,0.993028
Wa363e7da,Cd14e2f6f,38.0199,0.970932
Wa363e7da,C758c6c8c,29.5592,0.976372
Wa363e7da,Cf7302099,44.6084,0.991636
Wa363e7da,C72f67f11,44.7554,0.9853
Wa363e7da,C8b91ad04,47.9704,0.993256
Wa363e7da,C8d0023a3,45.1113,0.986503
Wa363e7da,C0d4fdace,34.8142,0.951083
Wa363e7da,Cd569b2c1,42.1023,0.989067
Wa363e7da,Cc41ddc96,39.1527,0.981932
Wa363e7da,C4f59d5c1,44.2064,0.987201
Wa363e7da,C505b9907,41.292,0.981525
Wa363e7da,Cc90b6df5,43.911,0.987513
Wa363e7da,C97650d9b,44.5067,0.986359
Wa363e7da,C5825eae0,36.4955,0.955101
Wa363e7da,C6e4b1073,41.6606,0.98368
Wa363e7da,C4835888c,39.5609,0.983175
Wa363e7da,C470fe4f6,47.9435,0.993979
Wa363e7da,C36510228,47.66,0.994969
Wa363e7da,C17176783,48.4146,0.994734
Wa363e7da,C64131099,47.6472,0.992606
Wa363e7da,C36439e86,48.1964,0.993297
Wa363e7da,Cdd152595,43.3743,0.990074
Wa363e7da,C3d02a233,49.4697,0.995945
Wa363e7da,C58b4e67f,37.152,0.960467
Wa363e7da,C863ca6b3,41.9801,0.984763
Wa363e7da,C4082a873,46.185,0.996587
Wa363e7da,C692dfff4,45.9956,0.989932
Wa363e7da,C4644eb63,44.3696,0.984379
Wa363e7da,Cc62d357c,44.9706,0.985789
Wa363e7da,Cabf96884,36.9113,0.960069
Wa363e7da,C231f067b,37.4911,0.958021
Wa363e7da,Ce9e41d76,38.5607,0.979473
Wa363e7da,Cca0a894c,36.5463,0.947868
Wa363e7da,C075fba2d,40.9113,0.977269
Wa363e7da,Cf1a2c21f,42.0094,0.984993
Wa363e7da,C4d354de7,30.2625,0.919949
Wa363e7da,C2d773cf3,45.3459,0.988621
Wa363e7da,C86a5073b,37.0939,0.946453
Wa363e7da,C09e4d5d0,44.8637,0.993042
Wa363e7da,C5c6d66f1,45.7069,0.991992
Wa363e7da,Cbc38733a,51.3809,0.996877
Wa363e7da,C20b93455,47.4473,0.994552
Wa363e7da,Cf5ada74c,34.9577,0.970083
Wa363e7da,Cfcbf3897,45.5482,0.988425
Wa363e7da,C05ba4617,45.93,0.993592
Wa363e7da,C9769e5a0,42.2988,0.98548
Wa363e7da,Cf1c013b1,43.8129,0.986733
Wa363e7da,C6111a928,37.2287,0.980902
Wa363e7da,Ca8a4e5d5,47.7388,0.994362
Wa363e7da,Ca9c140fd,40.6065,0.973187
Wa363e7da,C26efb8be,44.1041,0.987215
Wa363e7da,Cb49a3a72,34.887,0.922543
Wa363e7da,Cd33da192,35.6441,0.945892
Wa363e7da,C7b96d45a,45.082,0.986313
Wa363e7da,C98594510,51.3315,0.996784
Wa363e7da,C661bf1ac,46.5591,0.993635
Wa363e7da,Cf4a1979d,40.7898,0.972677
Wa363e7da,C13a3519c,40.1211,0.979756
Wa363e7da,C1bc39ea9,36.0986,0.94664
Wa363e7da,C69abb891,49.3812,0.995078
Wa363e7da,Ce62dbd3c,42.3922,0.983309
Wa363e7da,C93a5a852,36.5004,0.952202
Wa363e7da,C08d743d9,38.67,0.989836
Wa363e7da,C98117af5,20.036,0.48545
Wa363e7da,Ca5da6d5d,37.6737,0.949489
Wa363e7da,C3eacdfac,38.7629,0.973472
Wa363e7da,C139e785b,48.6159,0.99617
Wa363e7da,C856a5d26,44.9739,0.987332
Wa363e7da,C1b1fadc5,47.6246,0.994156
Wa363e7da,C4aa97c7d,42.2821,0.979007
Wa363e7da,Cbc6fcbef,44.8329,0.985711
Wa363e7da,Cc9f36450,50.622,0.996188
Wa363e7da,C8a4f292d,44.0049,0.985258
Wa363e7da,Cb5dcec18,36.7099,0.951997
Wa363e7da,C8deea072,43.7495,0.984651
Wa363e7da,C787ec75a,42.6488,0.983004
Wa363e7da,C80b7b082,37.0453,0.954999
Wa363e7da,C6231a59e,38.1608,0.961338
Wa363e7da,C6dc0e69e,50.0834,0.996458
Wa363e7da,Ca1626378,49.211,0.994423
Wa363e7da,Ca07ba506,38.1534,0.961128
Wa363e7da,C33ac6763,45.8274,0.990958
Wa363e7da,Cbb0e528b,38.9924,0.975286
Wa363e7da,C9cd48123,37.6803,0.973408
Wa363e7da,C9b5e56a0,37.6575,0.968506
Wa363e7da,C0ed7e7ce,36.9293,0.955742
Wa363e7da,Cecd9eff9,34.9516,0.966059
Wa363e7da,Cf6c3d158,41.3033,0.980526
Wa363e7da,Cb3f94f66,35.043,0.957527
Wa363e7da,C6dab71f2,42.4974,0.989792
Wa363e7da,C9b0fdd8f,50.1668,0.996119
Wa363e7da,C895d642f,41.3615,0.981072
Wa363e7da,Ce63dc756,40.349,0.975433
Wa363e7da,Ce569d8b7,35.6866,0.980748
Wa363e7da,C5d8343da,34.7115,0.934321
Wa363e7da,C6f93da69,51.0703,0.997205
Wa363e7da,C7aaba6b8,37.6172,0.939557
Wa363e7da,C2f41fa9a,44.474,0.986751
Wa363e7da,C124d5d28,43.0395,0.981
Wcfc785c9,C6e5459ba,38.5206,0.982577
Wcfc785c9,C51ebe890,37.1402,0.950686
Wcfc785c9,C1777f611,34.212,0.910721
Wcfc785c9,C564cad4a,48.036,0.993568
Wcfc785c9,C5dd31995,42.9769,0.98756
Wcfc785c9,Cbf6446b1,49.3351,0.994585
Wcfc785c9,C57098b25,43.1647,0.984769
Wcfc785c9,C4c5238b2,46.2253,0.989011
Wcfc785c9,C370b818f,44.5852,0.9869
Wcfc785c9,C94a32c6c,35.8265,0.959221
Wcfc785c9,C31689f11,33.2107,0.983332
Wcfc785c9,C96cc895e,44.954,0.992228
Wcfc785c9,C0c04abba,48.441,0.994833
Wcfc785c9,C530e1e8e,45.464,0.987785
Wcfc785c9,C68da4a41,50.9865,0.996441
Wcfc785c9,Ce732189c,52.4893,0.997313
Wcfc785c9,C6bb11494,33.9072,0.934494
Wcfc785c9,C69367cf4,27.8911,0.936469
Wcfc785c9,Cc518813c,29.0845,0.971996
Wcfc785c9,C0b7cc4d4,47.9923,0.995598
Wcfc785c9,Ca4af1489,46.3401,0.991444
Wcfc785c9,C7906d1e7,44.4826,0.992097
Wcfc785c9,C0fcc64ea,51.5818,0.997759
Wcfc785c9,Ccc55ef21,51.3261,0.996482
Wcfc785c9,C8d9908a4,43.52,0.989468
Wcfc785c9,C5f46370c,44.2628,0.987334
Wcfc785c9,C075e038c,37.1596,0.955321
Wcfc785c9,C77fa4226,35.8025,0.937367
Wcfc785c9,C0e230d08,37.1009,0.934088
Wcfc785c9,C1c7177a0,38.8743,0.975204
Wcfc785c9,Cabfdc9b1,46.8059,0.992783
Wcfc785c9,C616c8901,37.6386,0.963094
Wcfc785c9,C08eddd3e,44.7425,0.989758
Wcfc785c9,Ca5241220,43.0585,0.987303
Wcfc785c9,C1f7e90e4,45.944,0.988443
Wcfc785c9,Cb1abbff3,41.5823,0.98261
Wcfc785c9,C628c0271,48.2636,0.994921
Wcfc785c9,C5471d891,44.9745,0.987362
Wcfc785c9,C5793d594,36.3028,0.946338
Wcfc785c9,C6a891d92,43.3203,0.985966
Wcfc785c9,C867e5840,37.2371,0.934017
Wcfc785c9,C040f6fcc,41.8592,0.984149
